region,cluster,Drd1,Drd2,Drd3,Drd4,Drd5,Htr1a,Htr1b,Htr1d,Htr1f,Htr2a,Htr2c,Htr3a,Htr4,Htr6,Htr7,Chrm1,Chrm2,Chrm3,Chrm4,Chrm5,Chrna2,Chrna4,Chrna5,Chrna7,Chrnb2,Adra1a,Adra1b,Adra2a,Adra2c,Adrb1,Adrb2,Hrh1,Hrh2,Hrh3,Adora1,Adora2a,Cnr1,Oprk1,Oprd1,Oprm1,Npy1r,Npy2r,subclass
ALM,Serpinf1 Clrn1,0.06614123349866065,0.03454969799289965,0.0,0.0,0.0,0.22380268315734628,0.0,0.0,0.3021023541372344,0.08690223880428712,0.19626580842331023,0.9121150450504176,0.0,0.02053109290587944,0.10769076835852294,0.1251348304674201,0.0,0.1646200069962553,0.023604939135653785,0.0,0.02265899447104708,0.14736996749897013,0.0302637248544509,0.20909747044294583,0.13607495687684482,0.11015459537932293,0.10450889010583743,0.15927541359671887,0.05854539909480115,0.0,0.0,0.0,0.23402007773931927,0.23578464457230477,0.04016188834573125,0.0,3.5146578236195563,0.01724439673313498,0.0,0.06096114836053163,0.26806644348883885,0.0,Serpinf1
ALM,Sncg Gpr50,0.0,0.13722081262778965,0.0,0.014764706583709169,0.0,0.008039640927547024,0.0,0.0,0.005503552484765745,0.02772801289428467,0.21900951998130527,1.9671857141002511,0.0,0.024779841198344636,0.42298349863149987,0.10567672001785608,0.011145459799670469,0.13314590438197055,0.016789408464506893,0.0,0.0,0.4189061867123244,0.49968171317436677,0.2508801517058819,0.1425305897370522,0.08544269360662667,0.13493981006928782,0.07957436102266567,0.19849896544457105,0.100026432138236,0.0,0.22601895363812227,0.2603443468452535,0.24414967784465136,0.00860872182503493,0.03144650315934392,3.8432197152338587,0.0,0.0,0.08620046808534684,0.6881353103219067,1.1298167262228096,Sncg
ALM,Sncg Slc17a8,0.026817846506217376,0.07254358743072134,0.0,0.0015464272305553304,0.0,0.01557214315242396,0.0,0.0,0.0,0.04773243996063316,0.07860472110719353,0.49084860144897086,0.0,0.0044279246476667065,0.24165487329750857,0.37763002567497367,0.03997161780479,0.21681797554321844,0.0013536593299094102,0.00015673276918366655,0.0,0.05282236278250458,0.03269776269461926,0.11558863824879709,0.12883044454392484,0.05343401869859932,0.013263616797783363,0.0001945194620718724,0.07961585078014638,0.0534904068247568,0.0,0.003944036733835691,0.2994144103048883,0.12516310835293123,0.02048497437096836,0.0013276913696799145,4.221637281398872,0.0,0.0,0.10983257578812887,0.8116247427150788,0.0,Sncg
ALM,Sncg Vip Itih5,0.042511384705035994,0.06515171270362785,0.0,0.011232417204718745,0.0,0.001062316907780771,0.0,0.0,0.0,0.025882156731712534,0.5363735828095261,2.313189975984661,0.001920666670698897,0.03847398890542071,0.3883329495257118,0.11193373325849142,0.0,0.17185045296869444,0.005831921122527709,0.0,0.0,0.6896913813718587,0.28079567320717486,0.3299927580610745,0.14095372133450892,0.24613924739474455,0.7987222210525295,0.09638340428562554,0.1415936741759067,0.08108996557036786,0.0059398611583882585,0.0,0.4124912711115117,0.25907953404162715,0.008939488836415207,0.004223815879757893,4.078857182044539,0.0,0.0,0.012405358451886924,0.8443916876739181,0.21791837570249054,Sncg
ALM,Sncg Vip Nptx2,0.0,0.11450744653037426,0.0,0.0,0.00020150922328801373,0.0,0.0,0.0,0.0,0.0,0.5044491134519697,3.188976062377718,0.010654968236036781,0.10489761640457068,0.28455059744518096,0.12126440899906084,0.0,0.0901378794993703,0.0035778066838177097,0.0,0.000270393707408947,0.8173572894796635,0.4837831211831676,0.4953752906175069,0.15769171681631808,0.1707784787867013,0.8631726475798294,0.12009507510796272,0.17380067637049262,0.05846572797979968,0.0,0.09104576880477121,0.3234532978161837,0.17771773771818794,0.01342719717437561,0.0,3.8351202241867304,0.0,0.0,0.1102812307040523,0.5916593741623312,1.7383351246604055,Sncg
ALM,Vip Arhgap36 Hmcn1,0.00611817495756353,0.0015791047651660106,0.0,0.0,0.0,0.0007141234137776825,0.0,0.0,0.00014641330601688045,0.0,0.3999198442734279,0.4934068288245436,0.012108963644230008,0.033929926403758894,0.020214252415179382,0.20521119528923087,0.00013965452317607865,0.1268203121058681,0.07669876729575517,7.087934733679067e-05,6.975344168355272e-05,0.1330797621066426,0.29283862930492344,0.08669694448522916,0.12933490629931083,0.5385497946126367,0.28007790283470696,0.10949850045716333,0.14285997262955105,0.13573014958888993,0.0,0.04577399770516613,0.16544566101573877,0.22773739995213876,0.03904189696631741,0.0,2.0742593256739834,0.0008742423822949389,0.0,0.8504327930018313,1.2839836308812096,1.1841128572694468,Vip
ALM,Vip Chat Htr1f,0.08947420442856518,0.009543738375591554,0.0,0.002136293058883401,0.0,0.016038068375370536,0.0,0.0,0.37462896365649534,0.160781518473134,0.698427981117464,1.117215821427366,0.09556988441255317,0.02324728695878557,0.059476126788736546,0.18319021115775244,0.008958242913308509,0.2100794697424343,0.043447699908394324,0.00010503893943193434,0.0,0.3856585706490636,0.6422419858677025,0.05150839863029753,0.1383533070250622,0.21114955234031207,0.9271589726434212,0.08286468984293989,0.039915784605192996,0.14104930706011737,0.0,0.12400930078252984,0.3513105953193687,0.2728242486926972,0.04662254538796669,0.0,2.3854336930883804,0.013945573509432627,0.0,0.05264216651520435,0.8562290197954086,0.018493691631776485,Vip
ALM,Vip Col15a1 Pde1a,0.012338955899680494,0.06338437701865964,0.0,0.004285086676898962,0.0,0.00037370939103500446,0.0,0.0,0.0023311778094772953,0.00030262652327760914,0.802041427709671,2.940276142331576,0.018780331826612918,0.11464260499029988,0.24344537169338668,0.09273387382655192,0.0002062306517406261,0.32034998578894314,0.00019015413902982972,0.0,0.0,0.6722548208951066,0.3875863719402221,0.17049696642781384,0.11637228725206099,0.12179738374907269,1.5922591775996568,0.06868456677649343,0.07693733134805926,0.18963833327339716,0.0,0.054745863134794015,0.6654102636444376,0.3617253517541486,0.018913696106684596,0.0,3.8153954799430787,0.0,0.0,0.08355587159321685,0.9215693115778926,0.41507646927242786,Vip
ALM,Vip Crispld2 Htr2c,0.02362683544437235,0.011066579869412818,0.0,0.0,0.00010023655535464761,0.013608470044769453,0.0,0.0,0.0,0.0001047981076907315,0.4363620498800108,2.6882144235398084,0.0645517684796451,0.041785201524532536,0.11886389683314463,0.12606468278496835,0.0,0.38524451476158583,0.011732905336409315,0.0042310267000869135,0.0,0.7784998383050888,0.17666221608540242,0.15968116640837127,0.11559288637361545,0.08683370303283447,1.4222380664439194,0.004500256199265252,0.06953261145419515,0.20020310671756839,0.0,0.07071332986055866,0.4256538712471432,0.16428376246254445,0.0002227280885811831,0.0,2.985684672744057,0.0,0.0,0.0035990127028962555,0.5242350329867707,0.0,Vip
ALM,Vip Crispld2 Kcne4,0.0961284777332861,0.08234844188226371,0.0,0.0068782300466606345,0.008211570869399448,0.009595543922931701,0.0,0.0,0.016565657524794945,0.0009368686241179202,0.02865549320965753,3.0026107879377224,0.04609922643926707,0.020427835096123153,0.21939991777947057,0.3255587185232621,0.008762420449278227,0.3044698428369972,0.00015352728975826522,0.0,0.0001309929987894982,0.7515969975920939,0.051813481580920986,0.10545809294432533,0.16469889255286907,0.07613242777619406,1.1946749886858148,0.0001866186308329837,0.03790480689770825,0.2145473263173935,0.0,0.04019126833098059,0.35181168926392276,0.29714591847948746,0.0,0.0,2.848344009889559,0.0,0.00024926606630969444,0.018259355561460064,0.3186556230864354,0.0,Vip
ALM,Vip Gpc3 Slc18a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37129414622192153,0.514829144549402,0.06195932653579754,0.020605322554916088,0.059942301100357906,0.2811637988408434,0.06705841629613105,0.3242625649995339,0.027504433363994506,0.0,0.0,0.33436856958736294,0.12070392003812358,0.07667044634858504,0.11311479798066304,0.17383023096922592,0.29317732689546594,0.15243605152071046,0.045069439148107286,0.20617005702774138,0.0,0.03569215778839759,0.18810552344189582,0.07029743671980392,0.0020252659012563656,0.0,1.9084485071159398,0.0,0.0,0.4086648437206656,1.3468167851058637,1.3078201918761307,Vip
ALM,Vip Igfbp4 Mab21l1,0.02171652894482686,0.0,0.0,0.014654346678366034,0.0,0.0,0.013953798785243207,0.0,0.0,0.0,0.005764906010078653,0.7042510441751417,0.13004186878187288,0.024156254080203804,0.06925097453828807,0.1948732431255175,0.0,0.3272575894767965,0.13936956304689968,0.0,0.0,0.263883958060613,0.34397756279822156,0.0776800911008616,0.17861015419825316,0.38676996107366635,0.44725980720842096,0.0005920548694602483,0.1183505764798659,0.23967904103487955,0.0,0.0,0.15194516000312155,0.21865815934131774,0.02360950190153614,0.006564554639795143,2.3592385650439254,0.004122502840778756,0.0,0.2748594861875623,1.3027171634286674,0.6831994215115625,Vip
ALM,Vip Igfbp6 Car10,0.021557418209951863,0.0,0.0,0.0,0.0,0.03294149551579616,0.009581822370793299,0.004042477886017451,0.00024065709177932155,8.504122058926006e-05,0.27755451491963384,1.1538206809615503,0.014922075471913916,0.00033607223909009953,0.1712604583853827,0.18264856238068644,0.0,0.15943248088279185,0.0,0.08304104009260702,0.0,0.46225080728636053,0.22129646322828914,0.13992158625407927,0.1097849580645953,0.3955599681068297,0.48954541153294046,0.11479622929498057,0.2545006371794828,0.07309394176444864,0.0,0.040768418850572155,0.10488925458210184,0.4686919486201914,0.01409492045683068,0.0,2.4129885803518065,0.03063624546678397,0.0,0.20121390063314962,1.257043538347703,0.4107764842835292,Vip
ALM,Vip Igfbp6 Pltp,0.004198493822526502,0.0,0.0,0.0,0.0,0.01697152924103079,0.00318494253345233,0.0,0.0012180708756432104,0.0001443956664970389,0.5011273350482802,0.6273502995892555,0.0,0.02277990564389259,0.029904949036231136,0.12177174073924872,0.0,0.11056239201645313,0.007999952150853617,0.024369585215643377,0.0,0.24877292184004363,0.041640035826933326,0.08193605591296439,0.1362996346452881,0.4102059456796914,0.11097555566606021,0.13734746981690507,0.34571371634023496,0.08494528143897344,0.0,0.03654203290644311,0.06869379924281008,0.5737166122999829,0.0,0.0,2.5273580920376815,0.0,8.847759561346783e-05,0.4475951505586799,0.8481428760854643,0.8385471017419828,Vip
ALM,Vip Lect1 Oxtr,0.02844470252468848,0.0,0.0,0.055814625399573936,0.0,0.0,0.0,0.0,7.044841276726723e-05,6.307582889554083e-05,0.025641872152336306,1.02729762086743,0.023770256084144636,0.02672153674570798,0.2011198249162887,0.31257864613011027,8.91932792406653e-05,0.36822231256847127,0.0014343735500119254,0.0,0.0,0.7571588099225713,0.17564320490433913,0.08948499364977869,0.11111553360391106,0.08738859532630504,0.759613776082848,0.0,0.02310079610934812,0.2230639706596557,0.0,6.38629747381598e-05,0.20479915015621253,0.1936319653095272,0.0,0.0,1.8262305272169865,0.009795439287584227,0.0,0.11005180508683023,0.7512648175626773,0.20868619635582836,Vip
ALM,Vip Lmo1 Fam159b,0.01731087011741778,0.00039661066999219496,0.0,0.013850386851359545,0.0,0.09920842736993944,0.0,0.0,0.028972362290429116,0.012498302735839172,0.39462149639998434,1.153133494285988,0.0708885245755177,0.08587941640495622,0.07951001015434561,0.18113772009083465,0.0,0.302290844289362,0.006704329657823457,0.006804739099677492,0.0019504817580368958,0.5812408455511672,0.04644469753189504,0.10697217854591291,0.14607530049179315,0.049422273782602305,0.42152017641948936,0.3277134058806634,0.09015289735733774,0.025692859181241628,0.023397130772108272,0.009804421096647043,0.3484562529852482,0.05259636042800304,0.030699701487367878,0.0,2.534013407109592,0.0565521473769959,0.0,0.4283150118862011,1.083120334515889,0.6743567904728175,Vip
