region,cluster,Drd1,Drd2,Drd3,Drd4,Drd5,Htr1a,Htr1b,Htr1d,Htr1f,Htr2a,Htr2c,Htr3a,Htr4,Htr6,Htr7,Chrm1,Chrm2,Chrm3,Chrm4,Chrm5,Chrna2,Chrna4,Chrna5,Chrna7,Chrnb2,Adra1a,Adra1b,Adra2a,Adra2c,Adrb1,Adrb2,Hrh1,Hrh2,Hrh3,Adora1,Adora2a,Cnr1,Oprk1,Oprd1,Oprm1,Npy1r,Npy2r,subclass
ALM,Lamp5 Lsp1,0.1048158640226629,0.11048158640226628,0.0,0.0,0.0,0.12464589235127478,0.1274787535410765,0.0,0.8526912181303116,0.6090651558073654,0.04815864022662889,0.33994334277620397,0.0169971671388102,0.0028328611898017,0.0339943342776204,0.9036827195467422,0.0056657223796034,0.3881019830028329,0.20396600566572237,0.0056657223796034,0.0084985835694051,0.9575070821529745,0.40793201133144474,0.5325779036827195,0.6628895184135978,0.943342776203966,0.8101983002832861,0.32011331444759206,0.053824362606232294,0.5155807365439093,0.0,0.17280453257790368,0.23512747875354106,0.9830028328611898,0.17563739376770537,0.0056657223796034,0.9858356940509915,0.0,0.0084985835694051,0.9716713881019831,0.13031161473087818,0.0113314447592068,Lamp5
ALM,Lamp5 Ntn1 Npy2r,0.6046511627906976,0.011627906976744186,0.0,0.0,0.0,0.27906976744186046,0.3488372093023256,0.011627906976744186,0.11627906976744186,0.06976744186046512,0.03488372093023256,0.6976744186046512,0.06976744186046512,0.023255813953488372,0.19767441860465115,0.9069767441860465,0.0,0.38372093023255816,0.046511627906976744,0.0,0.0,0.9767441860465116,0.20930232558139536,0.6744186046511628,0.6046511627906976,0.9069767441860465,0.9651162790697675,0.26744186046511625,0.6395348837209303,0.7093023255813954,0.011627906976744186,0.47674418604651164,0.43023255813953487,0.7906976744186046,0.03488372093023256,0.0,1.0,0.011627906976744186,0.0,0.2558139534883721,0.872093023255814,0.5116279069767442,Lamp5
ALM,Lamp5 Plch2 Dock5,0.09278350515463918,0.0,0.0,0.0,0.0,0.12371134020618557,0.33505154639175255,0.0,0.08762886597938144,0.7731958762886598,0.15463917525773196,0.30412371134020616,0.015463917525773196,0.020618556701030927,0.11855670103092783,0.8402061855670103,0.005154639175257732,0.19072164948453607,0.04639175257731959,0.005154639175257732,0.0,0.9329896907216495,0.16494845360824742,0.711340206185567,0.4639175257731959,0.9742268041237113,0.9690721649484536,0.3917525773195876,0.15979381443298968,0.6134020618556701,0.0,0.4845360824742268,0.10309278350515463,0.9432989690721649,0.041237113402061855,0.0,1.0,0.0,0.0,0.6855670103092784,0.37628865979381443,0.061855670103092786,Lamp5
ALM,Serpinf1 Aqp5 Vip,0.53125,0.25,0.0,0.03125,0.0,0.0625,0.0,0.0,0.90625,0.59375,0.75,0.84375,0.25,0.0625,0.28125,0.65625,0.0,0.875,0.0,0.0,0.0,0.9375,0.625,0.375,0.78125,0.6875,1.0,0.4375,0.28125,0.40625,0.0,0.1875,0.6875,0.78125,0.3125,0.0,1.0,0.03125,0.0,0.375,0.8125,0.0,Serpinf1
ALM,Serpinf1 Clrn1,0.25925925925925924,0.18518518518518517,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.6666666666666666,0.4074074074074074,0.4074074074074074,0.7777777777777778,0.0,0.1111111111111111,0.25925925925925924,0.6666666666666666,0.0,0.8888888888888888,0.07407407407407407,0.0,0.037037037037037035,0.4444444444444444,0.14814814814814814,0.6296296296296297,0.7407407407407407,0.4074074074074074,0.5925925925925926,0.5555555555555556,0.25925925925925924,0.0,0.0,0.0,0.48148148148148145,0.7407407407407407,0.18518518518518517,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.5185185185185185,0.0,Serpinf1
ALM,Sncg Gpr50,0.0,0.6,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.2,1.0,0.9333333333333333,0.0,0.6,0.8666666666666667,0.6,0.06666666666666667,1.0,0.26666666666666666,0.0,0.0,0.8,0.9333333333333333,0.7333333333333333,0.7333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.6666666666666666,0.8,0.9333333333333333,0.13333333333333333,0.26666666666666666,1.0,0.0,0.0,0.3333333333333333,1.0,0.8,Sncg
ALM,Sncg Slc17a8,0.19230769230769232,0.34615384615384615,0.0,0.038461538461538464,0.0,0.057692307692307696,0.0,0.0,0.0,0.21153846153846154,0.5192307692307693,0.7307692307692307,0.0,0.057692307692307696,0.7115384615384616,0.8846153846153846,0.28846153846153844,0.9423076923076923,0.038461538461538464,0.019230769230769232,0.0,0.23076923076923078,0.15384615384615385,0.5576923076923077,0.7692307692307693,0.34615384615384615,0.23076923076923078,0.019230769230769232,0.38461538461538464,0.6538461538461539,0.0,0.019230769230769232,0.8653846153846154,0.75,0.1346153846153846,0.019230769230769232,1.0,0.0,0.0,0.4423076923076923,0.9807692307692307,0.0,Sncg
ALM,Sncg Vip Itih5,0.125,0.3125,0.0,0.09375,0.0,0.03125,0.0,0.0,0.0,0.125,0.96875,1.0,0.0625,0.375,0.8125,0.625,0.0,0.96875,0.15625,0.0,0.0,0.96875,0.6875,0.78125,0.78125,0.84375,0.96875,0.59375,0.65625,0.6875,0.03125,0.0,0.90625,0.9375,0.0625,0.03125,1.0,0.0,0.0,0.15625,1.0,0.34375,Sncg
ALM,Sncg Vip Nptx2,0.0,0.6,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,1.0,0.04,0.52,0.68,0.56,0.0,0.92,0.04,0.0,0.04,1.0,0.76,0.92,0.68,0.8,1.0,0.64,0.6,0.52,0.0,0.28,0.64,0.88,0.12,0.0,1.0,0.0,0.0,0.36,0.88,1.0,Sncg
ALM,Vip Arhgap36 Hmcn1,0.06756756756756757,0.02702702702702703,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.02702702702702703,0.0,0.7837837837837838,0.6891891891891891,0.08108108108108109,0.17567567567567569,0.0945945945945946,0.6081081081081081,0.02702702702702703,0.7162162162162162,0.28378378378378377,0.013513513513513514,0.013513513513513514,0.5135135135135135,0.5,0.2702702702702703,0.47297297297297297,0.9324324324324325,0.7972972972972973,0.43243243243243246,0.3783783783783784,0.7027027027027027,0.0,0.12162162162162163,0.4594594594594595,0.7027027027027027,0.14864864864864866,0.0,1.0,0.013513513513513514,0.0,0.918918918918919,0.972972972972973,0.9324324324324325,Vip
ALM,Vip Chat Htr1f,0.24444444444444444,0.044444444444444446,0.0,0.011111111111111112,0.0,0.044444444444444446,0.0,0.0,0.7,0.34444444444444444,0.9111111111111111,0.8888888888888888,0.37777777777777777,0.13333333333333333,0.17777777777777778,0.45555555555555555,0.03333333333333333,0.8777777777777778,0.08888888888888889,0.022222222222222223,0.0,0.8222222222222222,0.7333333333333333,0.14444444444444443,0.5222222222222223,0.6444444444444445,0.9888888888888889,0.3333333333333333,0.14444444444444443,0.7666666666666667,0.0,0.2777777777777778,0.6444444444444445,0.8111111111111111,0.17777777777777778,0.0,1.0,0.044444444444444446,0.0,0.16666666666666666,0.9555555555555556,0.05555555555555555,Vip
ALM,Vip Col15a1 Pde1a,0.10714285714285714,0.17857142857142858,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.03571428571428571,0.8571428571428571,1.0,0.10714285714285714,0.5,0.5357142857142857,0.39285714285714285,0.03571428571428571,0.9642857142857143,0.03571428571428571,0.0,0.0,1.0,0.5714285714285714,0.42857142857142855,0.6071428571428571,0.39285714285714285,1.0,0.35714285714285715,0.25,0.8214285714285714,0.0,0.14285714285714285,0.9285714285714286,0.8571428571428571,0.07142857142857142,0.0,1.0,0.0,0.0,0.25,0.9642857142857143,0.39285714285714285,Vip
ALM,Vip Crispld2 Htr2c,0.04838709677419355,0.08064516129032258,0.0,0.0,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.016129032258064516,0.6935483870967742,1.0,0.25806451612903225,0.16129032258064516,0.3225806451612903,0.4032258064516129,0.0,0.967741935483871,0.04838709677419355,0.016129032258064516,0.0,0.9838709677419355,0.3225806451612903,0.3870967741935484,0.45161290322580644,0.3064516129032258,1.0,0.016129032258064516,0.1935483870967742,0.6935483870967742,0.0,0.12903225806451613,0.6612903225806451,0.5483870967741935,0.03225806451612903,0.0,1.0,0.0,0.0,0.0967741935483871,0.7258064516129032,0.0,Vip
ALM,Vip Crispld2 Kcne4,0.19753086419753085,0.2839506172839506,0.0,0.037037037037037035,0.04938271604938271,0.024691358024691357,0.0,0.0,0.08641975308641975,0.012345679012345678,0.12345679012345678,1.0,0.18518518518518517,0.13580246913580246,0.5555555555555556,0.7160493827160493,0.07407407407407407,0.9876543209876543,0.024691358024691357,0.0,0.024691358024691357,1.0,0.14814814814814814,0.2839506172839506,0.6790123456790124,0.25925925925925924,1.0,0.024691358024691357,0.12345679012345678,0.8148148148148148,0.0,0.14814814814814814,0.7037037037037037,0.9012345679012346,0.0,0.0,1.0,0.0,0.012345679012345678,0.09876543209876543,0.654320987654321,0.0,Vip
